N,beta,start_id,operator_energy,energy_functional,C_NN,C_DM_z,M_beta,S_VN_site1,S_VN_avg
7,0.30000000000000004,1,-1.7808298537847858,-1.2767073275803162,-0.15416012374774204,-0.039865521534796104,0.45641819295096014,0.25839704073930786,0.25848023609142495
7,0.30000000000000004,2,-1.780828157828966,-1.2767056395180332,-0.1541594345660653,-0.03986498315066456,0.4564185514985157,0.25838455971770236,0.25847863829407325
7,0.30000000000000004,3,-1.7808305523680779,-1.276707869572378,-0.1541602357853986,-0.03986555939360105,0.45641815505141486,0.258434635590065,0.2584804071404498
7,0.35000000000000003,0,-1.81156252703702,-1.3730069482816765,-0.17922475851987124,-0.04706140383196444,0.44177329197152265,0.32026512693042963,0.3203650135701436
7,0.35000000000000003,1,-1.8115504838941574,-1.373002620770363,-0.179229396493576,-0.047062085926510476,0.44177026222346244,0.3205140585900192,0.32037716627486407
7,0.35000000000000003,2,-1.8115573982595046,-1.3730048958981351,-0.17922653817117346,-0.04706135669810004,0.4417721584950632,0.32043995973167894,0.3203695662804596
7,0.35000000000000003,3,-1.8115561842569743,-1.373007663937324,-0.1792306608501671,-0.04706327071849798,0.4417695932405121,0.32034009971497857,0.32037986734456153
7,0.4,0,-1.8517056374603287,-1.4760423832865197,-0.2032758055257728,-0.054147383468097374,0.42556841681645763,0.3822797084164148,0.3822479467750461
7,0.4,1,-1.851725878831327,-1.476053424141216,-0.2032716456091224,-0.0541495633787162,0.4255715474532632,0.3822751236222126,0.3822365687040983
7,0.4,2,-1.8517166766083473,-1.476046939293146,-0.20327188746735692,-0.05414809639716007,0.42557122799213437,0.3820055007667851,0.38223770827870673
7,0.4,3,-1.8517041023659109,-1.4760419211020748,-0.20327628340312986,-0.054148639210168326,0.42556789628297326,0.382066988201315,0.382249799713942
7,0.45,0,-1.9019148998296034,-1.5852962025345285,-0.2260669259406883,-0.061052961396508176,0.4080687103813605,0.44283251656881195,0.4428835528532793
7,0.45,1,-1.9019315162990456,-1.585309794175773,-0.22606767450143833,-0.06105813461526054,0.408068263604958,0.4427999666964356,0.442885030477583
7,0.45,2,-1.9019143631782303,-1.5853003794070533,-0.22607154562456172,-0.06105621763670943,0.40806494516215064,0.4429267754499192,0.44289597519047447
7,0.45,3,-1.9019292306048132,-1.5853056283392288,-0.2260651210769289,-0.06105642145944991,0.40807022539473126,0.442575643920622,0.4428785064643693
7,0.5,0,-1.9625023292732842,-1.7002131735345039,-0.24741197596613093,-0.06771970062386315,0.3895397626763627,0.5013930701328595,0.5013026029162277
7,0.5,1,-1.9625253308452917,-1.700224657126872,-0.24740482435868588,-0.06772250102316117,0.38954646993612857,0.5015818121266602,0.5012823913180436
7,0.5,2,-1.9624594886611089,-1.7001831069866638,-0.24741584664666696,-0.06771214099999184,0.38953546411374573,0.5004014545659757,0.5013151792129947
7,0.5,3,-1.9625243913595074,-1.7002229989472826,-0.24740384441347088,-0.06772195180494212,0.38954731235385537,0.5009690119678482,0.5012798159000136
7,0.55,0,-2.033579036123134,-1.820215204512439,-0.26708188448552717,-0.07406504520301405,0.37034192136205896,0.5560836881548444,0.5564996098036136
7,0.55,1,-2.033615195385286,-1.820238685043253,-0.26707485162228967,-0.07407398788945398,0.3703494408593054,0.5564878012447267,0.5564789612045722
7,0.55,2,-2.0336251559693403,-1.8202427304303634,-0.26707061978202357,-0.0740739403633299,0.37035389847003436,0.5564031991880537,0.5564667906331795
7,0.55,3,-2.033604389604589,-1.8202324637263183,-0.26707771675861897,-0.07407209027767961,0.370346395092439,0.5569757720568389,0.5564873266146421
7,0.6000000000000001,0,-2.1149462665353074,-1.9446940438903269,-0.284878453865984,-0.07999481794437115,0.3508930431089851,0.6059960428521474,0.6075997033720718
7,0.6000000000000001,1,-2.115042310973307,-1.944763307151664,-0.284864096164302,-0.08002153330360066,0.3509101362147154,0.6078065984189356,0.6075578331002616
7,0.6000000000000001,2,-2.115043456510185,-1.9447631903012972,-0.284863119380522,-0.08002026674708722,0.3509112901406521,0.6073918596339625,0.6075550447982848
7,0.6000000000000001,3,-2.115038354263019,-1.9447586312899474,-0.28486276583702874,-0.08001919390730672,0.3509116695193591,0.6076985438131868,0.6075538285243903
7,0.65,0,-2.2063722015829015,-2.073205616789762,-0.30058130710476555,-0.0854674078599615,0.33174965074486396,0.6542395963865892,0.6536860597546649
7,0.65,1,-2.206372113784609,-2.073208015771106,-0.30058397427738154,-0.0854695910859589,0.33174604726115503,0.6540502098912053,0.6536946175342226
7,0.65,2,-2.206341754457751,-2.0731893103798837,-0.3005924030320329,-0.08546726554463287,0.3317345214541457,0.6534295714303723,0.6537212065806324
7,0.65,3,-2.2063486611669636,-2.073186955106739,-0.3005836969601011,-0.0854602256798317,0.33174637057860906,0.6544065598560231,0.6536933882211773
7,0.7000000000000001,0,-2.3067772360797907,-2.2049377906325867,-0.3141479590174138,-0.09032918426506766,0.31336843303140677,0.6930901988654059,0.6943702847180362
7,0.7000000000000001,1,-2.306765757938483,-2.2049237308721903,-0.3141455732749817,-0.09031183855352447,0.3133731348161703,0.6939649758962387,0.6943592435133554
7,0.7000000000000001,2,-2.3067990679364376,-2.2049528223621193,-0.3141421983407841,-0.09033400568484104,0.31337646670158453,0.6935662662241899,0.6943536765314776
7,0.7000000000000001,3,-2.306810871849992,-2.2049529769127196,-0.3141315377797494,-0.0903201059327288,0.3133915935088586,0.6941776520501369,0.6943223145033716
7,0.75,0,-2.415377918977473,-2.3395049473029177,-0.3255402185860598,-0.09457904571830085,0.29629418768120924,0.7289333593192389,0.7292780130504865
7,0.75,1,-2.415249364704949,-2.339417178923069,-0.32558375932433037,-0.09454965904492826,0.29623034787916713,0.7265532626285883,0.7293984969359447
7,0.75,2,-2.415305868349394,-2.339472329308676,-0.3255822511434843,-0.09460070240033788,0.29622813639304507,0.7294262473072202,0.7294079350847438
7,0.75,3,-2.414514877717517,-2.3390195772618902,-0.3259366077118776,-0.0946526510334703,0.2956792701745091,0.7330106135450765,0.73047650441071
7,0.8,0,-2.529672384329161,-2.4757102159107003,-0.3356725121593767,-0.09846842147503954,0.27957670891446595,0.7610660630206765,0.7609393586437108
7,0.8,1,-2.5302028126500016,-2.475992726195415,-0.3353479652514482,-0.09835119883573604,0.28011977589360076,0.7590925551063946,0.7599461261274613
7,0.8,2,-2.5306653032980897,-2.4762259410355223,-0.33504443919860744,-0.0982346617501851,0.2806236996994471,0.7581942741609953,0.7590261920688283
7,0.8,3,-2.530452377412839,-2.476096334638065,-0.3351544719021856,-0.0982383098329115,0.28044417959280243,0.7620119531976812,0.7593502043986373
7,0.8500000000000001,0,-2.650901952539627,-2.6144232503322367,-0.3434652110845747,-0.10159768948560484,0.26547021862125414,0.787128193307172,0.7858233337724133
7,0.8500000000000001,1,-2.6516384649334297,-2.6147789571651816,-0.3427932648250054,-0.10130960978824152,0.2666495146336455,0.7839832916657514,0.7838063550757559
7,0.8500000000000001,2,-2.6515237634944464,-2.6147214328787123,-0.34289450071293703,-0.10134768294902434,0.2664729308765615,0.7854840868225075,0.7841079569511343
7,0.8500000000000001,3,-2.6504949935420807,-2.6142168525684806,-0.3438183156195152,-0.10173736915234602,0.2648486996382509,0.7855497825479192,0.7868815984614201
7,0.9,0,-2.7675590115174415,-2.7500651989500233,-0.36188970973881984,-0.10934729270993095,0.22966065883416503,0.8424853097092131,0.8419481531111107
7,0.9,1,-2.7763212988066037,-2.754392861814881,-0.350198180752085,-0.10436827002698469,0.25227502987450506,0.8072515329976828,0.807652194908784
7,0.9,2,-2.772350294560039,-2.7524538973688344,-0.35555643858771807,-0.10667999018516709,0.2421777964485282,0.8226715650525795,0.8234409664087551
7,0.9,3,-2.776218928903837,-2.7542598433668664,-0.35011257795002104,-0.10422855323753315,0.25243431193644167,0.805510884704313,0.8073943933239248
7,0.9500000000000001,0,-2.8905260938999184,-2.8882292882088167,-0.39600313699183215,-0.12423534230086951,0.14365426884411298,0.9400477906850673,0.9396068827808891
7,0.9500000000000001,1,-2.906208716326984,-2.895942763859557,-0.35408025688599454,-0.10596760100604737,0.24373263421244465,0.8215628590883705,0.8210603927191357
7,0.9500000000000001,2,-2.906111663732307,-2.8958912769929985,-0.3543199082821669,-0.10606676998764608,0.24327823523215883,0.8221469231528736,0.8217574481579258
7,0.9500000000000001,3,-2.906196126012532,-2.895935326323622,-0.3541071487528703,-0.105978646052289,0.243681369743439,0.8218163873218338,0.8211396757524297
7,1.0,0,-3.0379646329656502,-3.0379646329656502,-0.36155276763583793,-0.10919516043890401,0.22775440165976052,0.8440551788963442,0.8446671871281521
7,1.0,1,-3.0379665050905977,-3.0379665050905977,-0.3685770072399327,-0.11226406903873053,0.213211976122253,0.8638590502118411,0.8645354327127287
7,1.0,2,-3.0379759156823947,-3.0379759156823947,-0.3622658484450749,-0.10951491541329876,0.22632014194695751,0.8467371276951079,0.8466954826655538
7,1.0,3,-3.0379686897934466,-3.0379686897934466,-0.38060137165197994,-0.11751520251849344,0.1856939249910936,0.8978122286263979,0.8980803010504111
8,0.0,0,-1.9999848566283158,-0.999992428314158,-2.4424906541753444e-13,-1.1795906624796713e-12,0.5,-0.0,0.0
8,0.0,1,-1.999990880946299,-0.9999954404731499,-1.6572160310701634e-13,3.554367256520131e-13,0.4999999999999999,-0.0,8.008566259537293e-17
8,0.0,2,-1.9999524511338267,-0.9999762255669132,1.334418686660399e-13,8.060324204416623e-12,0.4999999999999999,1.6017132519074586e-16,2.2023557213727556e-16
8,0.0,3,-1.9999841796023934,-0.9999920898011966,2.6466676072978146e-13,-9.903195478293617e-13,0.5000000000000002,-0.0,0.0
8,0.05,0,-2.000259107447653,-1.0551899750181417,-0.025613835965724308,-0.004929336174636496,0.49870165058293553,0.01432155562365449,0.014321915400055714
8,0.05,1,-2.0002599337950464,-1.0551496913557195,-0.025608891568962112,-0.00388254513729537,0.4987121192551711,0.014219273758414037,0.014221488678035925
8,0.05,2,-2.000247303632844,-1.0550116483877907,-0.02559332846468719,-0.0005021466383434341,0.4987458806847012,0.01389197915399355,0.013896770247782827
8,0.05,3,-2.000257119399941,-1.0551519752822298,-0.02560926796001038,-0.003979649601554354,0.49871115048183834,0.014231816069701834,0.014230787297129404
8,0.1,0,-2.0020942548187297,-1.1199439116109735,-0.05220017277326653,-1.2864300196178426e-07,0.4950172500451945,0.045292019594798096,0.04528291686712025
8,0.1,1,-2.0020940500680267,-1.1199855162493757,-0.05220547049929525,-0.0005530462807588926,0.49500611587177207,0.045351494679654505,0.0453679820055694
8,0.1,2,-2.0021535417515053,-1.1205519054059387,-0.05226672590363197,-0.007658834962551016,0.49486433761679355,0.04643750937895748,0.046448050075444905
8,0.1,3,-2.0020961884996367,-1.119971009177674,-0.05220330275534721,-0.00034606265207550336,0.4950103209566217,0.04534477741236759,0.04533585951836384
8,0.15000000000000002,0,-2.0074358340934415,-1.1961633372366367,-0.0796786739648468,-0.01227067559642928,0.4884816010989549,0.09069255150331067,0.09069898482747982
8,0.15000000000000002,1,-2.007407289177752,-1.1960426432601263,-0.0796660255009578,-0.011311558602259419,0.48851049771488586,0.0905086343902145,0.09051332276026809
8,0.15000000000000002,2,-2.007402345151198,-1.1959821589437563,-0.07965938804205858,-0.010779633140853496,0.48852649397420345,0.0904161442184112,0.09041050110775942
8,0.15000000000000002,3,-2.0074827225458898,-1.1963523710728945,-0.07969015009901284,-0.013802245671679664,0.4884377600209697,0.09096805341730524,0.0909804631256709
8,0.2,0,-2.01800652230461,-1.2818816089269216,-0.10748642829770551,-0.017862354950189573,0.47963265622337137,0.14349390826367855,0.14349813435446884
8,0.2,1,-2.0180860811508654,-1.2820708181514409,-0.10750016705248572,-0.018898926151021532,0.479592187034398,0.14371571611029935,0.14372421343032787
8,0.2,2,-2.0179237942454,-1.281640784903335,-0.10746046953126598,-0.016498498875660694,0.47968851349487013,0.14318671538102004,0.14318589580298977
8,0.2,3,-2.0180129024320124,-1.2819006153907062,-0.10748511871662512,-0.017987484006706224,0.4796286919453394,0.1435350322544931,0.14352028573781356
8,0.25,0,-2.0355872678982267,-1.3770571491828356,-0.13525580635625858,-0.02248834652832981,0.46853991126264316,0.20165971137104072,0.201662095712071
8,0.25,1,-2.0352139502729365,-1.3762965424503963,-0.13519731659648832,-0.01926557388296482,0.4686995661352644,0.20087621330360153,0.20087212273825142
8,0.25,2,-2.034816441860895,-1.3752047835171028,-0.13511758580541203,-0.014042119999897504,0.46895533993594196,0.1995880955119046,0.19960402300651242
8,0.25,3,-2.035562933759362,-1.3770238651986244,-0.13525591260704403,-0.02236731429159835,0.4685447414037258,0.20161860547830102,0.2016382137470371
8,0.30000000000000004,0,-2.0622932284004083,-1.4818768434935727,-0.16266479686293628,-0.02826080755023872,0.45529306858531815,0.26347064739475334,0.2634718883574737
8,0.30000000000000004,1,-2.060282205570895,-1.4782195611668754,-0.1624191403445916,-0.015500295573432537,0.4560443569265614,0.26016079443391327,0.2601435827155999
8,0.30000000000000004,2,-2.0622539888058684,-1.4818397335892177,-0.16265920809487322,-0.02821967896255901,0.4552970289638262,0.2634577297029626,0.2634543936070149
8,0.30000000000000004,3,-2.0622712777467385,-1.481856650140853,-0.16266006293039212,-0.028249206809186057,0.4552954225427654,0.26345902554140255,0.26346148995363716
8,0.35000000000000003,0,-2.0988749653772105,-1.5948296179044954,-0.18928447929871334,-0.032088681939830985,0.4403001397363163,0.32624905886180133,0.3262523225734555
8,0.35000000000000003,1,-2.098866123808222,-1.5948262471331522,-0.18929001295700099,-0.032075284460063316,0.44029757218843696,0.3262591231667321,0.32626253446148734
8,0.35000000000000003,2,-2.0988694275980686,-1.5948316767624178,-0.18928814577369818,-0.03210220043767189,0.4402968689576351,0.3262641627656361,0.32626533138337593
8,0.35000000000000003,3,-2.098855148556373,-1.5948184892546824,-0.18928505030460308,-0.032098176933748945,0.4402985850653832,0.3262585375671969,0.3262585059774896
8,0.4,0,-2.1466136405350382,-1.715779058460189,-0.21491559238011454,-0.03557573646225158,0.4236930106042329,0.38903320951894693,0.3890310474821909
8,0.4,1,-2.1466223144924093,-1.7157836490050982,-0.21491504584158638,-0.035570754440046044,0.42369379397086127,0.3890283041581994,0.38902822930204795
8,0.4,2,-2.1466033684394734,-1.7157683781189568,-0.2149137917170871,-0.03556656334855439,0.4236941839086965,0.38902501224224384,0.38902682647229203
8,0.4,3,-2.1465434080178123,-1.7156912656259564,-0.2149103060692984,-0.03540096972375778,0.42370647619628304,0.38898481730933165,0.3889826028067084
8,0.45,0,-2.1972245525830907,-1.8326485385339533,-0.23986314963422256,-0.011092019057232925,0.40733160476958086,0.44528820024506843,0.445314409074299
8,0.45,1,-2.2060565345008096,-1.8440116576390275,-0.23942655030317234,-0.03832517841313092,0.4056737226594699,0.45076245106430923,0.4507478405983706
8,0.45,2,-2.2060725514967108,-1.844042570246014,-0.23943329320491535,-0.038388940091073465,0.40566371539864066,0.45078085169072657,0.45078049611858195
8,0.45,3,-2.2057906755622794,-1.8436242343441926,-0.23947230806394365,-0.03711317968806428,0.4057367955028134,0.45054117791898096,0.45054198399532647
8,0.5,0,-2.2774744442172814,-1.979084788390116,-0.26290698316577454,-0.04035986030690339,0.3862616748930005,0.5110913956466947,0.5110899086849927
8,0.5,1,-2.277441816135225,-1.9790441996430346,-0.26293042424883883,-0.04016206646388816,0.3862626914422008,0.5110901059844503,0.5110868976538909
8,0.5,2,-2.2774917748333174,-1.979113843519324,-0.26292720193868024,-0.040339052278280704,0.38624990554474437,0.5111232061120399,0.5111247686829261
8,0.5,3,-2.2774859238227303,-1.9791044205148616,-0.2629215710376878,-0.04034203305062821,0.3862537753085386,0.5111139595845303,0.5111133069312783
8,0.55,0,-2.360459620571423,-2.120336460277076,-0.28570546700603805,-0.04106990908204722,0.36524607070712534,0.5703338132494244,0.5703331801501195
8,0.55,1,-2.360476231447322,-2.1203422742001905,-0.2857012325421734,-0.04105542733214601,0.3652521788611545,0.5703180442462025,0.5703167930662989
8,0.55,2,-2.360553373141735,-2.1203430510708445,-0.28561242024349554,-0.041201468913836144,0.3653154697512667,0.5701576891261846,0.5701469677199387
8,0.55,3,-2.3605080722325393,-2.120326526055468,-0.28564352057370507,-0.04113982175394949,0.3652932510649125,0.5702012834978846,0.570206591705148
8,0.6000000000000001,0,-2.4536366184959824,-2.266186942833361,-0.30785093317795376,-0.04031641763406266,0.3424321125852746,0.628450355739839,0.6284592903007777
8,0.6000000000000001,1,-2.4544655695900444,-2.267453213253881,-0.3084997875981713,-0.0402133410812529,0.3418846949683485,0.629781804601791,0.6297816404633063
8,0.6000000000000001,2,-2.4544155603599305,-2.267340829738238,-0.3083969019890944,-0.04035081010813867,0.3419614464865978,0.6295955238032886,0.6295964343226119
8,0.6000000000000001,3,-2.4545856450563175,-2.267519297331669,-0.30844425270215436,-0.04033488902368432,0.34193053648769456,0.6296689001160208,0.6296710297367671
8,0.65,0,-2.5583400350413315,-2.4202891085335825,-0.33289426455873083,-0.036949444373839305,0.3140195097948112,0.6929872233212011,0.6929868162687777
8,0.65,1,-2.559313913764123,-2.4203184669459574,-0.3318998326551479,-0.03766835370534187,0.3150991230972967,0.6906807433287301,0.6906817728700934
8,0.65,2,-2.558115646154537,-2.420220749287623,-0.3330522376400288,-0.03680112614122882,0.3138464383786528,0.6933582471393787,0.6933553004667456
8,0.65,3,-2.558799016096625,-2.4201620918777387,-0.3322406187961586,-0.03743923348087385,0.3147095947429296,0.6915154840239242,0.6915147247516222
8,0.7000000000000001,0,-2.6643349632579856,-2.578638820607835,-0.36825899734232026,-0.02747942899403894,0.2672434339616449,0.7827978395834437,0.7827857526543935
8,0.7000000000000001,1,-2.6704443767751544,-2.5785966492164185,-0.3614650498733609,-0.030287422999487147,0.27667726398417447,0.7661927258027159,0.766188476657045
8,0.7000000000000001,2,-2.670390718093894,-2.579255995883993,-0.36229116393184224,-0.03035302262759204,0.27558691837834126,0.7681433991732236,0.7681441815061407
8,0.7000000000000001,3,-2.672062317548842,-2.5790770199925306,-0.3602052401959308,-0.03125981137757713,0.2783833438656619,0.7631090255498838,0.7631085021920242
8,0.75,0,-2.792367774633187,-2.7452879700510042,-0.39865258181507723,-0.01984487257105582,0.2169794036496704,0.8595340852121731,0.8595340093216275
8,0.75,1,-2.783558670243952,-2.744412845192073,-0.40840096302712814,-0.01665524305512487,0.19786379341811244,0.8838861991040323,0.8838865279749963
8,0.75,2,-2.790107309424247,-2.745396297585325,-0.401646862065103,-0.018781701935211947,0.21145451112185865,0.8668342908806294,0.8668349390138279
8,0.75,3,-2.7952213494347613,-2.745350569581033,-0.39511643676086716,-0.021297075033109254,0.22332406899353252,0.8508823487125335,0.8508819011619337
8,0.8,0,-2.921822174164097,-2.921550621845452,-0.4557284179269183,-0.001909981441692279,0.018425991614968443,0.9990196946414757,0.9990201385760265
8,0.8,1,-2.921897047125161,-2.920563152870542,-0.45387351322194813,-0.0029434530925830636,0.04084345367033448,0.9951820575227345,0.9951812603058761
8,0.8,2,-2.9240694641253056,-2.9215960398417895,-0.45241832637360585,-0.0030140097648963847,0.05560432312143131,0.9910606642861326,0.9910603532393147
8,0.8,3,-2.926636524405146,-2.921705405588326,-0.4487630887064167,-0.004094975403030351,0.07851164858894706,0.9821405663188831,0.9821404085818818
8,0.8500000000000001,0,-3.104881420105876,-3.1039495769931453,-0.4542803195707088,-0.002463729550470776,0.03941019098571594,0.9955137097870723,0.995513866555721
8,0.8500000000000001,1,-3.104519458987653,-3.1042898667367855,-0.45571920038831226,-0.0018879899526195664,0.019562212391851668,0.9988963580451509,0.9988955365139318
8,0.8500000000000001,2,-3.104542151960461,-3.104270993608811,-0.4556228818470143,-0.00197875787654454,0.021258848117655275,0.9986956500139137,0.9986955876029617
8,0.8500000000000001,3,-3.104323318685233,-3.104243816254858,-0.45597810792900484,-0.0019207002669051887,0.011511399546595386,0.9996176227727159,0.9996176164794399
8,0.9,0,-3.286699391268605,-3.28665729914175,-0.45596461417370265,-0.002022449083930169,0.010258476869449962,0.9996962546239179,0.9996963307723041
8,0.9,1,-3.2869910924842634,-3.286554743314253,-0.4548617581649543,-0.0022635071502693505,0.033028470289838296,0.9968501472613897,0.9968500929835811
8,0.9,2,-3.2870809132954584,-3.2870617551507735,-0.45612880579763593,-0.0017849643463764015,0.006920673533513284,0.9998619087649381,0.9998617977324301
8,0.9,3,-3.2864817036606286,-3.2864740140986513,-0.4560095264294148,-0.002124529256456208,0.00438468243974504,0.9999444692458442,0.9999445263839584
8,0.9500000000000001,0,-3.469765722254742,-3.4697615030374935,-0.4561784839425198,-0.0017371550010994794,0.004593065947067597,0.9999391191825943,0.9999391282191437
8,0.9500000000000001,1,-3.4695586346703067,-3.4695011587490656,-0.4558363762219486,-0.0019099595617559238,0.016952287998190478,0.9991706828024857,0.9991706374631746
8,0.9500000000000001,2,-3.4696391035961947,-3.469638121940533,-0.4561643667852574,-0.0018096380274911085,0.0022154671419909178,0.9999858362653534,0.9999858376088965
8,0.9500000000000001,3,-3.4697138678287245,-3.469709964589294,-0.4561666387226192,-0.0017705815523884998,0.0044177146949482705,0.9999436865966257,0.9999436874083792
8,1.0,0,-3.652345810559443,-3.652345810559443,-0.45618620936788407,-0.001759239230654712,0.0022735725523399864,0.9999850888477362,0.9999850849858379
8,1.0,1,-3.6523672982504216,-3.6523672982504216,-0.45618793382124856,-0.0017476818951085455,0.0029055336541620068,0.9999756362669213,0.9999756410363233
8,1.0,2,-3.6523039211079196,-3.6523039211079196,-0.4561814932823183,-0.0017815401051138038,0.0004345820892303405,0.9999994597110531,0.9999994550502269
8,1.0,3,-3.6524243476220604,-3.6524243476220604,-0.45620912113077117,-0.0017176649914044792,0.0006239603863542915,0.9999988808792205,0.9999988766377368
